# timestamp_grid, lon_SD_grid, lat_SD_grid, taux_c_SD_grid, tauy_c_SD_grid, taux10m_c_SD_grid, tauy10m_c_SD_grid, ucur_SD_grid[:,iz], vcur_SD_grid[:,iz], ucur_SD_grid_bp[:,iz], vcur_SD_grid_bp[:,iz], tau_dot_sfcvel_SD, energy_input_SD
1.694837400000000000e+09 -6.706451839999999720e+01 2.505238560000000092e+01 -2.234740893280658027e-03 8.905553825548669436e-03 -2.426854008386929162e-03 1.064027425661842954e-02 4.819999999999999574e+01 9.099999999999997868e+00 1.818579762958540158e+01 3.102868708636329487e+01 2.356870973439542574e-03 1.207176076765662583e+04
1.694838000000000000e+09 -6.706062079999999526e+01 2.505302560000000156e+01 -3.237930922324698362e-03 7.030735039581395215e-03 -3.614279436134315918e-03 8.333737625718451794e-03 4.719999999999999574e+01 4.800000000000004263e+00 1.948141738969340864e+01 3.001297425964495957e+01 1.479337859925379008e-03 1.207291163030663665e+04
1.694838600000000000e+09 -6.705653759999999863e+01 2.505338240000000027e+01 -3.759499987812085081e-03 7.096145062061185935e-03 -4.213634827118118743e-03 8.394247689836405527e-03 4.979999999999999716e+01 2.299999999999990941e+00 2.074161394894889199e+01 2.895704337549455332e+01 1.275052829726309404e-03 1.207373794751353307e+04
1.694839200000000000e+09 -6.705252480000000048e+01 2.505385120000000043e+01 -2.407861032099202058e-03 6.663456558334105405e-03 -2.628707484505222059e-03 7.873051097689468328e-03 4.849999999999998579e+01 1.899999999999990585e+00 2.196467486903455679e+01 2.786264079191214194e+01 1.327736118174973863e-03 1.207451878419790228e+04
1.694839800000000000e+09 -6.704835199999999418e+01 2.505400639999999868e+01 -4.009684053390142472e-03 7.384741853725729221e-03 -4.510745498711641460e-03 8.729687628292475202e-03 4.920000000000000284e+01 2.000000000000001776e-01 2.314895463548837640e+01 2.673156456429290984e+01 1.045857093989358694e-03 1.207523086216155207e+04
1.694840400000000000e+09 -6.704426879999999755e+01 2.505450719999999976e+01 -5.171323101668171517e-03 7.468455895756822595e-03 -5.896757306637951009e-03 8.848865095252655619e-03 4.679999999999999716e+01 2.099999999999990763e+00 2.429287680113102965e+01 2.556566138556965839e+01 6.530969949631257061e-04 1.207574054838823758e+04
1.694841000000000000e+09 -6.704065280000000371e+01 2.505521119999999868e+01 -6.953075140277093294e-03 8.925437429352828939e-03 -8.234919166655470940e-03 1.086992371682612632e-02 4.250000000000000711e+01 2.000000000000001776e+00 2.539493596132158260e+01 2.436682351151984705e+01 4.091166068255988348e-04 1.207605921246877369e+04
1.694841600000000000e+09 -6.703724160000000154e+01 2.505565599999999904e+01 -5.477958886475046800e-03 9.152056756876343277e-03 -6.347526923421075752e-03 1.095086897545146515e-02 4.030000000000000426e+01 6.000000000000005329e-01 2.645369954077868258e+01 2.313698565841900034e+01 6.683872744933521976e-04 1.207638246363317012e+04
1.694842200000000000e+09 -6.703343999999999880e+01 2.505604160000000036e+01 -8.753727269770346028e-03 1.003413593916630160e-02 -1.066576415687169217e-02 1.248202463847341258e-02 4.210000000000000142e+01 -4.099999999999992539e+00 2.746780942432698680e+01 2.187812182498930014e+01 -2.091766391300229309e-04 1.207652022682377901e+04
1.694842800000000000e+09 -6.702965120000000354e+01 2.505629120000000043e+01 -7.690773523695034961e-03 1.277129038462099762e-02 -9.348960215664786286e-03 1.593375789563829248e-02 4.230000000000000426e+01 -3.800000000000003375e+00 2.843598351253404743e+01 2.059224200227292911e+01 4.429479316299150989e-04 1.207659035821152975e+04
1.694843400000000000e+09 -6.702594560000000001e+01 2.505657920000000161e+01 -6.517250065676858523e-03 8.924166554456243808e-03 -7.619483121336749487e-03 1.072785672219383341e-02 4.490000000000000568e+01 -4.800000000000004263e+00 2.935701723362265980e+01 1.928138881563059570e+01 -1.925669730198670705e-04 1.207666547249911127e+04
1.694844000000000000e+09 -6.702192639999999813e+01 2.505699040000000011e+01 -6.341515187696350475e-03 6.781173702472009096e-03 -7.248391564398622318e-03 7.969668893430764331e-03 4.920000000000000284e+01 -7.000000000000006217e+00 3.022978498881398934e+01 1.794763416017492119e+01 -6.999661583879260383e-04 1.207639771255968844e+04
1.694844600000000000e+09 -6.701807999999999765e+01 2.505703839999999971e+01 -7.766419807669264035e-03 6.188746696592190358e-03 -8.938236095584837365e-03 7.244647528612306597e-03 4.679999999999999716e+01 -1.240000000000001101e+01 3.105324150492970148e+01 1.659307580904904356e+01 -1.384821668166673087e-03 1.207577227621172278e+04
1.694845200000000000e+09 -6.701433600000000013e+01 2.505672159999999948e+01 -6.661508415602452639e-03 3.913372962801230266e-03 -7.593465888495604110e-03 4.512818172176591598e-03 4.779999999999999716e+01 -1.650000000000000355e+01 3.182642303741991086e+01 1.521983393691179920e+01 -1.524510982752612549e-03 1.207489947641644721e+04
1.694845800000000000e+09 -6.701035520000000645e+01 2.505629599999999968e+01 -7.697938036352922932e-03 3.716621049110572627e-03 -8.817677303968979655e-03 4.254160368709780475e-03 4.729999999999998295e+01 -2.349999999999998579e+01 3.254844837878552966e+01 1.383004755147428000e+01 -1.991548929593133475e-03 1.207384465844274382e+04
1.694846400000000000e+09 -6.700655360000000371e+01 2.505570559999999958e+01 -7.327720819497698240e-03 3.260711445612644779e-03 -8.373764683834737654e-03 3.709146316188950427e-03 4.729999999999998295e+01 -2.479999999999997584e+01 3.321851969945266347e+01 1.242587087424118408e+01 -2.028988590132306535e-03 1.207263849718682650e+04
1.694847000000000000e+09 -6.700268160000000250e+01 2.505488319999999902e+01 -6.521546892666706639e-03 4.072024443459812751e-03 -7.399956341112209728e-03 4.646010999430839200e-03 5.110000000000000853e+01 -2.620000000000000284e+01 3.383592326515648097e+01 1.100946973895714898e+01 -1.758317303438257286e-03 1.207150230541875499e+04
1.694847600000000000e+09 -6.699887999999999977e+01 2.505388800000000060e+01 -4.659758084239737537e-03 2.430731879415232253e-03 -5.201229778163257711e-03 2.706702439337064624e-03 5.017142857142857792e+01 -2.781428571428571672e+01 3.440003005354842713e+01 9.583018065201585500e+00 -1.370020706280146569e-03 1.207056380401583738e+04
1.694848200000000000e+09 -6.699502719999999556e+01 2.505270720000000040e+01 -4.131669259789047186e-03 3.476412689470918631e-03 -4.595542514207423372e-03 3.914518876848093777e-03 4.924285714285714732e+01 -2.942857142857143060e+01 3.491029624914141039e+01 8.148694397607707529e+00 -1.159095732562424094e-03 1.206980506908418465e+04
1.694848800000000000e+09 -6.699118079999999509e+01 2.505138399999999876e+01 -6.090630328948407231e-03 4.344140096910480316e-03 -6.905342769635453536e-03 4.940368281638215023e-03 4.831428571428571672e+01 -3.104285714285714448e+01 3.536626356207533206e+01 6.708678470198123911e+00 -1.862593983330912417e-03 1.206889856216941735e+04
1.694849400000000000e+09 -6.698723200000000588e+01 2.504986879999999871e+01 -6.428071342657419411e-03 4.229297387246596686e-03 -7.306726325888639358e-03 4.800783172715767343e-03 4.738571428571428612e+01 -3.265714285714285836e+01 3.576755936329306707e+01 5.265147785411788739e+00 -2.076485475676729218e-03 1.206771683833171483e+04
1.694850000000000000e+09 -6.698343040000000315e+01 2.504835200000000128e+01 -6.078484582736776685e-03 3.260858748850751099e-03 -6.891156187612525186e-03 3.656532582848660059e-03 4.645714285714285552e+01 -3.427142857142857224e+01 3.611389667016111815e+01 3.820274215602308843e+00 -2.070603895331676273e-03 1.206647271152041139e+04
1.694850600000000000e+09 -6.697969279999999515e+01 2.504684479999999880e+01 -8.612919539069363931e-03 4.538181752487605719e-03 -9.911749877325366082e-03 5.164758891524253923e-03 4.552857142857142492e+01 -3.588571428571428612e+01 3.640507399878501360e+01 2.376220633031297158e+00 -3.027702520486943646e-03 1.206494321959566696e+04
1.694851200000000000e+09 -6.697607680000000130e+01 2.504528960000000026e+01 -9.650034028604986477e-03 5.266882840632729733e-03 -1.125603230879709642e-02 6.076042460535453771e-03 4.459999999999999432e+01 -3.750000000000000000e+01 3.664097508436563544e+01 9.351375736162953478e-01 -3.486613963652852345e-03 1.206298892465042445e+04
1.694851800000000000e+09 -6.697265919999999539e+01 2.504383999999999943e+01 -9.784990505278786180e-03 6.038485131636007336e-03 -1.161224359466851534e-02 7.111829043989066797e-03 4.119999999999998863e+01 -3.569999999999997442e+01 3.682156846324392063e+01 -5.008400494894785782e-01 -3.633230129944845996e-03 1.206085297142234413e+04
1.694852400000000000e+09 -6.696949119999999311e+01 2.504198720000000122e+01 -9.014386033840190299e-03 3.939282898058270657e-03 -1.041866642207952415e-02 4.430550686122829672e-03 4.030000000000000426e+01 -4.270000000000000284e+01 3.694690690271239220e+01 -1.929596172859860070e+00 -3.406549067813098488e-03 1.205874103766301960e+04
1.694853000000000000e+09 -6.696638719999999978e+01 2.504018560000000093e+01 -1.028059593865884164e-02 6.208226910325837997e-03 -1.239605523549939907e-02 7.383279595339282617e-03 3.770000000000000284e+01 -4.159999999999999432e+01 3.701712668342050705e+01 -3.349036782111599830e+00 -4.013497025167689532e-03 1.205651502383512525e+04
1.694853600000000000e+09 -6.696346880000000112e+01 2.503843679999999949e+01 -9.295864275138910823e-03 5.437277544834726722e-03 -1.081688196598616473e-02 6.225866886424803390e-03 3.729999999999999716e+01 -4.180000000000001137e+01 3.703244675925223106e+01 -4.757093083301366931e+00 -3.701142342508396792e-03 1.205420063202482197e+04
1.694854200000000000e+09 -6.696066559999999868e+01 2.503653919999999999e+01 -1.416515222354094300e-02 1.013330669058270031e-02 -1.732676346618214000e-02 1.226220854257988740e-02 3.420000000000000995e+01 -4.460000000000001563e+01 3.699316780653270342e+01 -6.151724587064319572e+00 -5.863511651272509950e-03 1.205133123582668850e+04
1.694854800000000000e+09 -6.695758080000000234e+01 2.503489760000000075e+01 -1.366242710214806214e-02 1.046029575008210893e-02 -1.671041001868124945e-02 1.267669824202776255e-02 3.360000000000000853e+01 -4.359999999999999432e+01 3.689967115618645721e+01 -7.530922100323625301e+00 -5.829147397048476363e-03 1.204782343811219107e+04
1.694855400000000000e+09 -6.695461120000000221e+01 2.503338880000000088e+01 -1.540355035619988926e-02 1.033115820162392590e-02 -1.887927728580320041e-02 1.252990289287005815e-02 3.380000000000001137e+01 -4.209999999999998010e+01 3.675241761516936378e+01 -8.892710641086690515e+00 -6.579897159216802419e-03 1.204410072474531262e+04
1.694856000000000000e+09 -6.695184000000000424e+01 2.503162079999999889e+01 -8.606823969633161514e-03 4.941589503591947360e-03 -9.991749238047688622e-03 5.612372676896291643e-03 3.189999999999999503e+01 -4.369999999999998153e+01 3.655194619863468830e+01 -1.023515224987004579e+01 -3.651740876047740968e-03 1.204103123333473195e+04
1.694856600000000000e+09 -6.694916480000000547e+01 2.502975520000000031e+01 -9.156282726769764124e-03 7.052866615929187510e-03 -1.094250153133155198e-02 8.319849076029364049e-03 3.009999999999999432e+01 -4.369999999999998153e+01 3.629887276396859619e+01 -1.155634871057736746e+01 -4.138681277128065245e-03 1.203869410668878118e+04
1.694857200000000000e+09 -6.694636800000000676e+01 2.502788160000000062e+01 -8.715139704507119528e-03 8.058769350192776168e-03 -1.049383954756655420e-02 9.606347179781605725e-03 2.909999999999999432e+01 -4.489999999999998437e+01 3.599388851938171996e+01 -1.285444421688145589e+01 -4.172827680236336489e-03 1.203620065400156818e+04
1.694857800000000000e+09 -6.694371200000000499e+01 2.502586080000000024e+01 -1.054735850983639332e-02 8.925691269865669228e-03 -1.286840080408906128e-02 1.077604746242391380e-02 3.060000000000000497e+01 -4.529999999999998295e+01 3.563775842437645736e+01 -1.412762797642002610e+01 -5.019830602818829007e-03 1.203344285651665268e+04
1.694858400000000000e+09 -6.694124159999999790e+01 2.502379360000000119e+01 -8.951430686682396512e-03 7.685939356541660918e-03 -1.078181733868637839e-02 9.126085736501414469e-03 2.640000000000000213e+01 -4.710000000000000853e+01 3.523131951329638412e+01 -1.537413673589677643e+01 -4.335353972349155309e-03 1.203063630114410080e+04
1.694859000000000000e+09 -6.693877120000000502e+01 2.502161279999999977e+01 -1.098917548102731900e-02 1.066421444014729360e-02 -1.346654612884866375e-02 1.291610503658519732e-02 2.410000000000000853e+01 -4.800000000000000000e+01 3.477547911342968945e+01 -1.659225722690992555e+01 -5.590972315281303277e-03 1.202765840325781210e+04
1.694859600000000000e+09 -6.693630079999999793e+01 2.501945440000000076e+01 -7.298918809239038352e-03 9.086409129869006326e-03 -8.722207680974597074e-03 1.075593958642599712e-02 2.530000000000001137e+01 -5.070000000000000995e+01 3.427121293025827242e+01 -1.778032853403550817e+01 -4.117021401958288924e-03 1.202474600514264057e+04
1.694860200000000000e+09 -6.693370880000000511e+01 2.501727839999999858e+01 -5.488645613942166532e-03 7.025319335729056022e-03 -6.328687699401897016e-03 8.021813724507071558e-03 2.530000000000001137e+01 -4.910000000000000853e+01 3.371956305549368693e+01 -1.893674437464104798e+01 -3.181114082795059514e-03 1.202255656449721391e+04
1.694860800000000000e+09 -6.693136640000000170e+01 2.501507840000000016e+01 -4.631786428839757691e-03 6.153508843765157811e-03 -5.309279471684135408e-03 7.009569309237371169e-03 2.610000000000001208e+01 -4.449999999999998579e+01 3.312163594974272485e+01 -2.005995524298360877e+01 -2.768514558862222689e-03 1.202077167590471799e+04
1.694861400000000000e+09 -6.692908799999999303e+01 2.501305280000000053e+01 -4.125400783483927462e-03 4.764640202010989208e-03 -4.699405873616638481e-03 5.363324037600013423e-03 2.620000000000000284e+01 -4.559999999999999432e+01 3.247860037890681895e+01 -2.114847037056220813e+01 -2.347520955882225011e-03 1.201923686525029370e+04
1.694862000000000000e+09 -6.692704000000000519e+01 2.501085600000000042e+01 -4.322580810261850148e-03 6.609342694349680872e-03 -4.988723814845986287e-03 7.550925122891987383e-03 1.830000000000000426e+01 -4.500000000000001421e+01 3.179168524881755786e+01 -2.220085954379368687e+01 -2.841552174164796961e-03 1.201768014331127961e+04
1.694862600000000000e+09 -6.692500479999999641e+01 2.500885440000000060e+01 -5.576835268476680596e-03 6.909548370818375737e-03 -6.479894481440214016e-03 7.924621945593257957e-03 1.790000000000000568e+01 -4.420000000000001705e+01 3.106217727994497935e+01 -2.321575485145383766e+01 -3.336390268816538749e-03 1.201582676057838580e+04
1.694863200000000000e+09 -6.692292480000000410e+01 2.500679200000000080e+01 -3.160573762685800221e-03 4.726479873622142086e-03 -3.607770580562671449e-03 5.325710936210756481e-03 1.790000000000000568e+01 -4.390000000000000568e+01 3.029141854919723897e+01 -2.419185235510024867e+01 -2.100805659631465195e-03 1.201419560179985092e+04
1.694863800000000000e+09 -6.692097280000000126e+01 2.500496160000000145e+01 -2.039946160991031217e-03 3.822308409055764911e-03 -2.294956645534783953e-03 4.275602980007287869e-03 1.790000000000000568e+01 -4.010000000000002274e+01 2.948080401056213162e+01 -2.512791363897734698e+01 -1.561858885685653894e-03 1.201309680243625553e+04
1.694864400000000000e+09 -6.691896959999999694e+01 2.500303840000000122e+01 -1.886401000444972624e-03 2.639861458348650124e-03 -2.090684530413031410e-03 2.900318790249504109e-03 2.259999999999999787e+01 -3.900000000000001421e+01 2.863177904770772386e+01 -2.602276721563158901e+01 -1.227075168522398941e-03 1.201226012221999372e+04
1.694865000000000000e+09 -6.691694080000000611e+01 2.500102079999999916e+01 -2.190800793173925537e-03 3.079117672805073945e-03 -2.459711553364352446e-03 3.397716252382761669e-03 1.870000000000000639e+01 -4.279999999999999716e+01 2.774583703135409962e+01 -2.687530980950497650e+01 -1.435378431721233590e-03 1.201146138613992116e+04
1.694865600000000000e+09 -6.691489919999999358e+01 2.499898079999999823e+01 -2.343785315741357244e-03 1.515630141889371795e-03 -2.617902767025960184e-03 1.595503916686807694e-03 2.130000000000000782e+01 -4.310000000000000853e+01 2.682451682583042185e+01 -2.768450758892401709e+01 -1.048303828033766115e-03 1.201071628146199328e+04
1.694866200000000000e+09 -6.691288959999999975e+01 2.499672320000000170e+01 -3.956442324075746392e-03 2.135222841564688150e-03 -4.523728691767731937e-03 2.303088349633201741e-03 1.830000000000000426e+01 -4.639999999999999858e+01 2.586940020682621366e+01 -2.844939736756206727e+01 -1.630965929647099598e-03 1.200991250053468866e+04
1.694866800000000000e+09 -6.691114240000000279e+01 2.499418400000000062e+01 -3.139196312805215671e-03 5.172694883349478884e-04 -3.561391238163747527e-03 4.430912559472716269e-04 1.970000000000000639e+01 -4.489999999999998437e+01 2.488210920625522249e+01 -2.916908771920549626e+01 -9.319810455480374758e-04 1.200914361644213386e+04
1.694867400000000000e+09 -6.690934400000000437e+01 2.499195200000000128e+01 -2.652328933421038183e-03 1.059330569988080860e-03 -2.995541561126319891e-03 1.076619712063222418e-03 1.739999999999999147e+01 -4.270000000000000284e+01 2.386430340895304525e+01 -2.984275994233630414e+01 -9.490933030723707224e-04 1.200857929413754755e+04
1.694868000000000000e+09 -6.690761600000000442e+01 2.498985280000000131e+01 -3.118447832968332650e-03 1.328536599072070983e-03 -3.538854497357819991e-03 1.388415786875553479e-03 1.819999999999999574e+01 -4.180000000000001137e+01 2.281767720906248087e+01 -3.046966883919984781e+01 -1.116358062604546350e-03 1.200795965872784473e+04
1.694868600000000000e+09 -6.690615680000000509e+01 2.498766720000000063e+01 -5.115458174918052943e-03 6.930420249129556464e-04 -5.924050084848164234e-03 6.313036265498731241e-04 1.559999999999999076e+01 -4.529999999999998295e+01 2.174395703048296369e+01 -3.104914334421237854e+01 -1.327486639217364921e-03 1.200722650531729778e+04
1.694869200000000000e+09 -6.690486400000000344e+01 2.498537119999999945e+01 -5.697210512568209526e-03 1.833100193394668386e-03 -6.605872603963038915e-03 1.971422625268569144e-03 1.659999999999999432e+01 -4.249999999999998579e+01 2.064489851387334696e+01 -3.158058707301902857e+01 -1.755087131152113919e-03 1.200630173318618654e+04
1.694869800000000000e+09 -6.690370559999999500e+01 2.498269439999999975e+01 -6.254960195023424874e-03 1.576183603520491276e-03 -7.275020597668361080e-03 1.670283772436648986e-03 1.650000000000000355e+01 -4.249999999999998579e+01 1.952228368550664328e+01 -3.206347878267679619e+01 -1.726490368978816047e-03 1.200525725993614833e+04
1.694870400000000000e+09 -6.690300159999999607e+01 2.498027679999999862e+01 -5.073204552896795616e-03 4.054849276567903688e-04 -5.892296876734578158e-03 3.006238270087573453e-04 1.290000000000000036e+01 -4.409999999999998010e+01 1.837791811749383797e+01 -3.249737269640998250e+01 -1.064121326832738077e-03 1.200442007642740464e+04
1.694871000000000000e+09 -6.690200959999999952e+01 2.497797440000000080e+01 -5.098626894958002004e-03 -1.866658702421234665e-03 -5.948568838812154716e-03 -2.360922023389921184e-03 1.470000000000000284e+01 -3.980000000000001137e+01 1.721362806008057333e+01 -3.288189870159963135e+01 -2.638658462345610037e-04 1.200402168027548396e+04
1.694871600000000000e+09 -6.690121600000000512e+01 2.497562080000000151e+01 -5.025134281591452957e-03 -2.108536243783348373e-03 -5.880913026997610510e-03 -2.659864948826029963e-03 1.219999999999998863e+01 -4.220000000000001705e+01 1.603125754945419246e+01 -3.321676242510608290e+01 -1.052047441430700985e-04 1.200391095909837350e+04
1.694872200000000000e+09 -6.690039040000000625e+01 2.497313600000000022e+01 -5.994400493688875793e-03 -1.357161050125959764e-03 -7.025639115002733220e-03 -1.789755362450303356e-03 1.230000000000000071e+01 -4.449999999999998579e+01 1.483266551850880433e+01 -3.350174519597996436e+01 -4.344567381564265560e-04 1.200374906065368486e+04
1.694872800000000000e+09 -6.689961599999999464e+01 2.497073920000000058e+01 -7.337648807915643674e-03 -2.762408962979932879e-05 -8.635763463201957119e-03 -2.117161322300962069e-04 9.499999999999996447e+00 -4.020000000000001705e+01 1.361972290567922705e+01 -3.373670393068471185e+01 -9.900479780980333145e-04 1.200332170923880767e+04
1.694873400000000000e+09 -6.689891199999999571e+01 2.496868320000000097e+01 -1.000035106934913688e-02 4.814842318448576703e-04 -1.183982329599920884e-02 3.912022781346136471e-04 1.069999999999999929e+01 -3.660000000000000853e+01 1.239430975468624752e+01 -3.392157088872050252e+01 -1.402801503114475172e-03 1.200260385439444326e+04
1.694874000000000000e+09 -6.689821440000000052e+01 2.496667199999999909e+01 -6.378305418009637233e-03 -2.371205028482693995e-03 -7.506789688093484791e-03 -2.972985574635361901e-03 1.109999999999999787e+01 -3.770000000000002416e+01 1.115831233415263846e+01 -3.405635323465237008e+01 9.583472025021021277e-05 1.200221176435958478e+04
1.694874600000000000e+09 -6.689725439999999423e+01 2.496470079999999925e+01 -8.258036969505399422e-03 1.649455929645024781e-04 -9.738251456686487090e-03 2.584940299468780755e-05 1.029999999999999716e+01 -3.660000000000000853e+01 9.913620302739570178e+00 -3.414113247250639915e+01 -8.749847230181987887e-04 1.200197801935875395e+04
1.694875200000000000e+09 -6.689672319999999672e+01 2.496276479999999864e+01 -1.168009344316866746e-02 1.963551237413104378e-03 -1.441300086912077928e-02 2.243062869496151822e-03 9.499999999999996447e+00 -3.450000000000002132e+01 8.662123901137029236e+00 -3.417606381938423254e+01 -1.682808689840463445e-03 1.200121068133489644e+04
1.694875800000000000e+09 -6.689633919999999989e+01 2.496095680000000172e+01 -1.237055237320838080e-02 -2.633005935521486995e-03 -1.550876412605786507e-02 -3.505992494058753420e-03 1.040000000000000924e+01 -3.370000000000001705e+01 7.405711148608832950e+00 -3.416137548506195998e+01 -1.665633206972402455e-05 1.200070084182832397e+04
1.694876400000000000e+09 -6.689590400000000159e+01 2.495908479999999940e+01 -1.127228480349504181e-02 -1.096138020141844763e-03 -1.379554761109251862e-02 -1.534397932176375214e-03 6.800000000000006040e+00 -3.550000000000000000e+01 6.146265052473854240e+00 -3.409736784070560134e+01 -3.190702887229443898e-04 1.200060012384208130e+04
1.694877000000000000e+09 -6.689548800000000028e+01 2.495733279999999965e+01 -9.999892160276253883e-03 -4.623564965202235665e-04 -1.187836548387605738e-02 -7.140666260368001622e-04 6.699999999999994849e+00 -3.290000000000001990e+01 4.885660827395166272e+00 -3.398441251047611900e+01 -3.314316750099592559e-04 1.200040497325296201e+04
1.694877600000000000e+09 -6.689531519999999887e+01 2.495551520000000068e+01 -1.199727762864571425e-02 -5.370093750360245555e-04 -1.496892777390416637e-02 -8.528312668701107206e-04 3.899999999999992362e+00 -3.279999999999998295e+01 3.625763117538060243e+00 -3.382295137891042458e+01 -2.533604475494558288e-04 1.200022953561619397e+04
1.694878200000000000e+09 -6.689503360000000498e+01 2.495380959999999959e+01 -1.221431368784911715e-02 -3.970470602283385198e-04 -1.528887668911647381e-02 -6.734681990177567934e-04 6.400000000000005684e+00 -3.130000000000001847e+01 2.368423251465881396e+00 -3.361349548177500424e+01 -1.558252497396251995e-04 1.200010677990700788e+04
1.694878800000000000e+09 -6.689483520000000283e+01 2.495212640000000093e+01 -1.280620987391199034e-02 1.364148872180071144e-03 -1.600997196721503507e-02 1.518641833997904419e-03 9.099999999999997868e+00 -3.350000000000000000e+01 1.115476583209239925e+00 -3.335662379622625195e+01 -5.978842796536874924e-04 1.199988066704818993e+04
1.694879400000000000e+09 -6.689456640000000220e+01 2.495058720000000108e+01 -1.485324278222797771e-02 5.411017407004729569e-04 -1.861473846719754327e-02 4.882694215938083635e-04 7.400000000000006573e+00 -3.100000000000000711e+01 -1.312600571042903952e-01 -3.305298196223056806e+01 -1.593538857932516454e-04 1.199965349559855531e+04
1.694880000000000000e+09 -6.689443839999999852e+01 2.494916960000000117e+01 -1.625118760940667817e-02 4.527318660774931418e-04 -2.039660753910666272e-02 3.842762012709375436e-04 5.600000000000004974e+00 -2.860000000000000142e+01 -1.369990860299415303e+00 -3.270328091575677831e+01 7.458161098051219206e-05 1.199962806391611048e+04
1.694880600000000000e+09 -6.689422720000000311e+01 2.494783839999999842e+01 -1.830646090278347307e-02 3.736115605400989678e-03 -2.291008737914119325e-02 4.466432311876420737e-03 8.099999999999996092e+00 -3.189999999999999503e+01 -2.598943538654011842e+00 -3.230829540732518979e+01 -7.313006837630135976e-04 1.199943104819427572e+04
1.694881200000000000e+09 -6.689383039999999880e+01 2.494656480000000087e+01 -1.724655549549642189e-02 3.293459872967773473e-03 -2.159960944327942237e-02 3.930974388727803692e-03 6.899999999999995026e+00 -3.020000000000000284e+01 -3.816371788657551445e+00 -3.186886244714474969e+01 -3.913955182227139840e-04 1.199909423933368089e+04
1.694881800000000000e+09 -6.689349760000000344e+01 2.494530719999999846e+01 -1.418350394061888148e-02 5.717310521049210476e-03 -1.772416475113813839e-02 6.947499190660986340e-03 6.099999999999994316e+00 -3.399999999999998579e+01 -5.020557677411609632e+00 -3.138587971842764190e+01 -1.082337207248794571e-03 1.199865211951603851e+04
1.694882400000000000e+09 -6.689328639999999382e+01 2.494403360000000092e+01 -1.654869713124390920e-02 3.163792111833403121e-03 -2.074837469139839685e-02 3.756296115982806806e-03 4.699999999999993072e+00 -3.290000000000001990e+01 -6.209813983907147339e+00 -3.086030394439762858e+01 5.128744672976050939e-05 1.199834280458788271e+04
1.694883000000000000e+09 -6.689305600000000140e+01 2.494273120000000077e+01 -1.823684458297805330e-02 3.292903466943027449e-03 -2.283428452075978235e-02 3.881173520358517041e-03 7.200000000000006395e+00 -3.639999999999999147e+01 -7.382486500258190532e+00 -3.029314919154670349e+01 3.488084294367569185e-04 1.199846283335073349e+04
1.694883600000000000e+09 -6.689288319999999999e+01 2.494137119999999896e+01 -1.025662319585659427e-02 2.652776451340045985e-03 -1.224397996042893635e-02 2.985184067035304058e-03 5.299999999999993605e+00 -3.710000000000000142e+01 -8.536956251333853274e+00 -2.968548511023811187e+01 8.811387662398522270e-05 1.199859391004255122e+04
1.694884200000000000e+09 -6.689296000000000220e+01 2.493983679999999836e+01 -1.472167716009002703e-02 4.401373426872135820e-03 -1.843097410415527396e-02 5.273550203047247531e-03 4.099999999999992539e+00 -3.900000000000001421e+01 -9.671641633281803152e+00 -2.903843511633211705e+01 1.457378905428568551e-04 1.199866406557270238e+04
1.694884800000000000e+09 -6.689306240000000514e+01 2.493823360000000022e+01 -1.613156562378151998e-02 2.941192675387059672e-03 -2.024602400359941726e-02 3.440746171734830085e-03 2.600000000000002309e+00 -3.910000000000000142e+01 -1.078500051123676151e+01 -2.835317450442924780e+01 9.058679432313464144e-04 1.199897954732283324e+04
1.694885400000000000e+09 -6.689326079999999308e+01 2.493675359999999941e+01 -1.283149899767919815e-02 2.849559592346471559e-03 -1.611271697545761661e-02 3.357124824906388381e-03 6.000000000000005329e-01 -3.820000000000000995e+01 -1.187553228101702274e+01 -2.763092847222307213e+01 7.364490328731442253e-04 1.199947224241566437e+04
1.694886000000000000e+09 -6.689351680000000044e+01 2.493536479999999855e+01 -2.163446489963784941e-02 4.150128257834614226e-03 -2.720273550995457035e-02 4.935370537909296654e-03 9.999999999998898659e-02 -3.759999999999998721e+01 -1.294177986887505760e+01 -2.687297004331993122e+01 1.684622099632920389e-03 1.200019856375541531e+04
1.694886600000000000e+09 -6.689376000000000033e+01 2.493420000000000059e+01 -1.941876511975980379e-02 2.672022080478949485e-03 -2.446010663896400900e-02 3.117760346644668067e-03 -2.000000000000001776e+00 -3.460000000000000853e+01 -1.398233165140917755e+01 -2.608061788957880012e+01 2.018316272918091805e-03 1.200130944526718122e+04
1.694887200000000000e+09 -6.689404799999999796e+01 2.493316799999999844e+01 -1.904446948655029795e-02 7.057997410044518187e-03 -2.391830950544249906e-02 8.603257321883366754e-03 -6.999999999999895195e-01 -3.589999999999999858e+01 -1.499582328427311673e+01 -2.525523406900521195e+01 1.073361223139329820e-03 1.200223694851599976e+04
1.694887800000000000e+09 -6.689435520000000679e+01 2.493206400000000045e+01 -1.717018215789873486e-02 5.052091061445131842e-03 -2.158427856837539030e-02 6.124405450183585155e-03 -1.000000000000000888e+00 -3.309999999999999432e+01 -1.598093942404174150e+01 -2.439822170918260014e+01 1.511336031530240067e-03 1.200301235769239975e+04
