# timestamp_grid lon_SD_grid lat_SD_grid taux_c_SD_grid tauy_c_SD_grid ucur_SD_grid[:,iz] vcur_SD_grid[:,iz] ucur_SD_grid_bp[:,iz] vcur_SD_grid_bp[:,iz] tau_dot_sfcvel_SD energy_input_SD
1.694729400000000000e+09 -6.480754559999999742e+01 2.319714559999999892e+01 9.975947867026978624e-03 5.678209841951237929e-02 1.790000000000000568e+01 -1.190000000000002167e+01 -1.397941529795377669e+01 1.378196965962074361e-01 -4.971375043724156340e-03 1.040163046690083684e+04
1.694730000000000000e+09 -6.480388480000000584e+01 2.320047999999999888e+01 6.397338975185557983e-03 6.476112178984483325e-02 1.459999999999999076e+01 -1.190000000000002167e+01 -1.387905435263808407e+01 6.545548417895005189e-01 -6.772562002614458329e-03 1.039810728578693670e+04
1.694730600000000000e+09 -6.480003840000000537e+01 2.320425279999999901e+01 -4.645136948747750189e-04 5.254085370622657569e-02 1.539999999999999147e+01 -7.899999999999995914e+00 -1.376020978617185797e+01 1.171529768445281006e+00 -4.222262551802613215e-03 1.039480883842061121e+04
1.694731200000000000e+09 -6.479633920000000558e+01 2.320784480000000016e+01 4.088309773141878575e-04 4.525758918868050956e-02 1.299999999999998934e+01 -4.200000000000003730e+00 -1.362297350135302842e+01 1.688010280636114802e+00 -1.847670718873738573e-03 1.039298785843940823e+04
1.694731800000000000e+09 -6.479268480000000352e+01 2.321206079999999972e+01 8.902383088384148782e-03 7.798004041823204668e-02 1.189999999999999858e+01 -2.099999999999990763e+00 -1.346746382628390393e+01 2.203260527102754995e+00 -5.781972612651522202e-04 1.039226009804536625e+04
1.694732400000000000e+09 -6.478788480000000050e+01 2.321623519999999985e+01 5.250121396511522875e-02 7.507701331408712930e-02 1.209999999999999964e+01 3.899999999999992362e+00 -1.329382549417887383e+01 2.716544181123657697e+00 9.280650409028335171e-03 1.039487083398969662e+04
1.694733000000000000e+09 -6.478380799999999340e+01 2.322085440000000034e+01 6.882399778029614675e-03 5.199148999862414355e-02 9.099999999999997868e+00 4.099999999999992539e+00 -1.310222958161642026e+01 3.227125630516449295e+00 2.757949469744280790e-03 1.039848241395332843e+04
1.694733600000000000e+09 -6.477993600000000640e+01 2.322498239999999825e+01 3.088495656415924523e-02 7.440863828339157326e-02 1.040000000000000924e+01 7.099999999999995204e+00 -1.289287340470280263e+01 3.734271163121045678e+00 8.495048800793363747e-03 1.040185831343448990e+04
1.694734200000000000e+09 -6.477593600000000151e+01 2.322948639999999898e+01 7.531793706374620423e-02 9.396719738539789646e-02 1.310000000000000142e+01 1.259999999999998899e+01 -1.266598036438479369e+01 4.237250139358953227e+00 2.170651662591087730e-02 1.041091878306250146e+04
1.694734800000000000e+09 -6.476927999999999486e+01 2.323402240000000063e+01 2.023819868535894299e-03 7.723959981314741652e-02 1.639999999999999147e+01 1.430000000000000071e+01 -1.242179971339287370e+01 4.735336170297470559e+00 1.137716923171996908e-02 1.042084388881978884e+04
1.694735400000000000e+09 -6.476512639999999976e+01 2.324015999999999948e+01 -8.914460068542483240e-03 6.519148645640844564e-02 1.450000000000000178e+01 1.759999999999999432e+01 -1.216060624675294122e+01 5.227808305092622732e+00 1.018110490638922221e-02 1.042731137106122333e+04
1.694736000000000000e+09 -6.476151040000000592e+01 2.324484959999999845e+01 8.644559008842384734e-03 2.725970272305323558e-02 1.179999999999998828e+01 1.790000000000000568e+01 -1.188269996856768351e+01 5.713952200510293622e+00 5.899544750469931480e-03 1.043213556595828049e+04
1.694736600000000000e+09 -6.475793280000000607e+01 2.324956480000000170e+01 3.318836681338227946e-03 3.731329665451423028e-02 1.230000000000000071e+01 1.850000000000000711e+01 -1.158840577191990207e+01 6.193061255089395978e+00 7.311176792889737333e-03 1.043609878242128798e+04
1.694737200000000000e+09 -6.475405440000000112e+01 2.325494079999999997e+01 -3.098404502769732012e-03 1.543373125692245468e-02 1.410000000000000142e+01 2.179999999999999716e+01 -1.127807310106756056e+01 6.664437712325920415e+00 2.927678379118562463e-03 1.043917043897288931e+04
1.694737800000000000e+09 -6.474995199999999329e+01 2.326085120000000117e+01 2.297207980985910281e-02 5.940892019461160856e-02 1.360000000000001208e+01 2.439999999999999858e+01 -1.095207554979456788e+01 7.127393755653574914e+00 1.761997938162607191e-02 1.044533473630111257e+04
1.694738400000000000e+09 -6.474621439999999950e+01 2.326594400000000107e+01 1.109142590009009992e-02 4.123377218612633149e-02 1.120000000000000995e+01 2.889999999999999147e+01 -1.061081040577768420e+01 7.581252616111940235e+00 1.315879986260059739e-02 1.045456837007438116e+04
1.694739000000000000e+09 -6.474271360000000186e+01 2.327097919999999931e+01 1.734907572819372260e-02 6.154697142719247477e-02 1.029999999999999716e+01 2.760000000000000142e+01 -1.025469817962568442e+01 8.025349681815026059e+00 1.877391891390907744e-02 1.046414818570733405e+04
1.694739600000000000e+09 -6.473932800000000043e+01 2.327634720000000002e+01 1.725106909854308987e-03 4.616551041231629210e-02 8.899999999999996803e+00 3.029999999999999361e+01 -9.884182123450768742e+00 8.459033576026694590e+00 1.414168416990886634e-02 1.047402286663248015e+04
1.694740200000000000e+09 -6.473588479999999379e+01 2.328218239999999994e+01 -2.614437750901743400e-03 4.481893287260131642e-02 9.499999999999996447e+00 3.300000000000000711e+01 -9.499727715110157789e+00 8.881667194499261342e+00 1.454187626162277251e-02 1.048262793476193838e+04
1.694740800000000000e+09 -6.473264000000000351e+01 2.328807839999999985e+01 1.830521992637750310e-03 4.887493720342794834e-02 1.100000000000001066e+01 3.280000000000000426e+01 -9.101822088077073047e+00 9.292628722463016189e+00 1.623233682191452601e-02 1.049186019868699987e+04
1.694741400000000000e+09 -6.472894719999999325e+01 2.329425919999999905e+01 1.023958887892608902e-02 7.674112671121388618e-02 1.069999999999999929e+01 3.089999999999999503e+01 -8.690973401369502582e+00 9.691312624145279386e+00 2.480864416381017498e-02 1.050417249298271781e+04
1.694742000000000000e+09 -6.472472960000000342e+01 2.330117440000000073e+01 3.625698102928840479e-03 6.898625579626765925e-02 1.659999999999999432e+01 3.820000000000000995e+01 -8.267710152989730332e+00 1.007713058832119302e+01 2.695461559926044109e-02 1.051970147091163744e+04
1.694742600000000000e+09 -6.472072959999999853e+01 2.330760799999999833e+01 6.412154031337269355e-03 7.530671496141400079e-02 1.550000000000000355e+01 3.529999999999999716e+01 -7.832580436514210653e+00 1.044951245821994412e+01 2.757715425623641706e-02 1.053606100186828735e+04
1.694743200000000000e+09 -6.471711999999999421e+01 2.331363680000000116e+01 1.282588477533793715e-02 5.317905708231653733e-02 1.430000000000000071e+01 3.479999999999998295e+01 -7.386151160429895945e+00 1.080790714864379254e+01 2.034041338751946953e-02 1.055043627216141431e+04
1.694743800000000000e+09 -6.471352960000000110e+01 2.331921600000000083e+01 1.571055325452015705e-02 4.700421949380770986e-02 1.510000000000000142e+01 3.610000000000000142e+01 -6.929007269502310606e+00 1.115178350768168336e+01 1.934081677869713134e-02 1.056234064121127813e+04
1.694744400000000000e+09 -6.470940160000000674e+01 2.332434560000000090e+01 2.572275466920968812e-02 4.091683279489481684e-02 1.679999999999999361e+01 3.789999999999999858e+01 -6.461750961916173708e+00 1.148063113148106495e+01 1.982890241369236056e-02 1.057409155696899506e+04
1.694745000000000000e+09 -6.470547200000000032e+01 2.332939359999999951e+01 1.673743338245420667e-02 2.951423856205165341e-02 1.819999999999999574e+01 4.090000000000000568e+01 -5.985000862862702498e+00 1.179396117404304611e+01 1.511753644748579407e-02 1.058457548862734984e+04
1.694745600000000000e+09 -6.470131840000000523e+01 2.333425120000000064e+01 2.399501355786402834e-02 7.472214729390258547e-02 2.110000000000000853e+01 4.259999999999999432e+01 -5.499391144969147049e+00 1.209130715584313620e+01 3.689458260791181332e-02 1.060017912434396931e+04
1.694746200000000000e+09 -6.469701759999999524e+01 2.334056959999999847e+01 2.105537368891860408e-03 5.949100129559912326e-02 2.150000000000000711e+01 4.199999999999999289e+01 -5.005570608751858330e+00 1.237222574613999271e+01 2.543891107846337624e-02 1.061887917244988057e+04
1.694746800000000000e+09 -6.469276800000000094e+01 2.334715359999999862e+01 9.922296192743967208e-03 6.592618029522510914e-02 2.259999999999999787e+01 4.410000000000000853e+01 -4.504201739392317272e+00 1.263629749404313607e+01 3.131588444975441643e-02 1.063590561110834642e+04
1.694747400000000000e+09 -6.468878080000000352e+01 2.335339679999999873e+01 2.052502176890323368e-02 4.542190156327133299e-02 2.379999999999999716e+01 4.700000000000000000e+01 -3.995959752210574312e+00 1.288312751238965781e+01 2.623324891573649773e-02 1.065317035111799487e+04
1.694748000000000000e+09 -6.468391040000000203e+01 2.335915520000000001e+01 1.477094885244325563e-02 4.918618150718695459e-02 2.549999999999998934e+01 5.169999999999998863e+01 -3.481531622600384512e+00 1.311234614517549524e+01 2.919584779658867743e-02 1.066979908013169188e+04
1.694748600000000000e+09 -6.468002559999999335e+01 2.336517279999999985e+01 6.485149648243189111e-03 3.121715217040698515e-02 2.600000000000000000e+01 4.849999999999998579e+01 -2.961615092239090252e+00 1.332360962096367807e+01 1.682645771119061287e-02 1.068360577178402491e+04
1.694749200000000000e+09 -6.467603839999999593e+01 2.337119360000000157e+01 1.149244791563346600e-02 2.687263328861099268e-02 2.610000000000001208e+01 4.990000000000001279e+01 -2.436917658333787706e+00 1.351660064787112070e+01 1.640897291699722552e-02 1.069357640097248259e+04
1.694749800000000000e+09 -6.467177599999999416e+01 2.337724319999999878e+01 1.474589123272995392e-02 4.290085839679529112e-02 2.680000000000000071e+01 5.400000000000000000e+01 -1.908155556838435407e+00 1.369102893397826470e+01 2.711836238464108984e-02 1.070663460156297333e+04
1.694750400000000000e+09 -6.466709120000000155e+01 2.338311679999999981e+01 1.793566124435288373e-02 4.736872445769533396e-02 2.800000000000000355e+01 5.609999999999999432e+01 -1.376052736789489916e+00 1.384663167926441574e+01 3.159583956918588649e-02 1.072424886214912112e+04
1.694751000000000000e+09 -6.466242560000000594e+01 2.338943360000000027e+01 1.913894619069082814e-02 3.857818965424814062e-02 2.920000000000000284e+01 5.590000000000001990e+01 -8.413398147950431616e-01 1.398317405669923374e+01 2.715378030440643992e-02 1.074187374811120026e+04
1.694751600000000000e+09 -6.465775999999999613e+01 2.339525920000000170e+01 1.613647404952581188e-02 3.813538557920888306e-02 3.120000000000000639e+01 5.510000000000001563e+01 -3.047530055504530377e-01 1.410044963856492650e+01 2.604717735759615529e-02 1.075783403540979816e+04
1.694752200000000000e+09 -6.465300480000000505e+01 2.340100639999999999e+01 1.273697836991641123e-02 2.618440845613784901e-02 2.889999999999999147e+01 5.430000000000001137e+01 2.329669619082986309e-01 1.419828073872145424e+01 1.789912054058869634e-02 1.077101792477925301e+04
1.694752800000000000e+09 -6.464872959999999580e+01 2.340669120000000092e+01 1.155789860013710021e-02 3.544045144435731959e-02 2.909999999999999432e+01 5.609999999999999432e+01 7.710759200205211661e-01 1.427651868778418986e+01 2.324544175292434997e-02 1.078336129346730741e+04
1.694753400000000000e+09 -6.464452479999999923e+01 2.341273280000000057e+01 1.280703312924222174e-02 3.333904140056834914e-02 3.160000000000000497e+01 5.709999999999999432e+01 1.308827327309893596e+00 1.433504407305792228e+01 2.308361510856506843e-02 1.079726001052575339e+04
1.694754000000000000e+09 -6.463962239999999326e+01 2.341881599999999963e+01 1.395773455795456565e-02 2.913047361033829774e-02 3.350000000000000000e+01 5.950000000000000000e+01 1.845473353280701723e+00 1.437376695850111297e+01 2.200847287506606589e-02 1.081078763692084431e+04
1.694754600000000000e+09 -6.463477760000000671e+01 2.342485759999999928e+01 2.063846404189785891e-02 4.559230792307646801e-02 3.269999999999999574e+01 6.170000000000000284e+01 2.380265995596548834e+00 1.439262708015310110e+01 3.487923173023878276e-02 1.082785394830243422e+04
1.694755200000000000e+09 -6.462938880000000097e+01 2.343098720000000057e+01 2.813730908758322116e-02 4.916908567249492906e-02 3.759999999999998721e+01 6.400000000000001421e+01 2.912458206328534249e+00 1.439159400923216303e+01 4.204784304732804567e-02 1.085093207073570557e+04
1.694755800000000000e+09 -6.462250880000000564e+01 2.343797759999999997e+01 7.146115138601322192e-02 7.014349623932630839e-02 3.900000000000001421e+01 6.170000000000000284e+01 3.441305025529093342e+00 1.437066726795812244e+01 7.114838622020949743e-02 1.088489093951596624e+04
1.694756400000000000e+09 -6.461526399999999626e+01 2.344398560000000131e+01 5.906238053849705710e-02 7.142124871285217280e-02 4.139999999999999147e+01 5.939999999999998437e+01 3.966064733183109592e+00 1.432987636644102913e+01 6.687604727837195839e-02 1.092629826956554098e+04
1.694757000000000000e+09 -6.460808319999999583e+01 2.344962560000000096e+01 5.058251137877273207e-02 5.156501941872256717e-02 4.350000000000000711e+01 5.869999999999999574e+01 4.486000004477360470e+00 1.426928074427278403e+01 5.227205884855629092e-02 1.096204270140361950e+04
1.694757600000000000e+09 -6.460162560000000553e+01 2.345566080000000042e+01 2.208483621132578678e-02 5.337546657234178843e-02 4.379999999999999716e+01 5.680000000000000426e+01 5.000379051231233163e+00 1.418896964090827595e+01 3.999042327365083527e-02 1.098972144604028108e+04
1.694758200000000000e+09 -6.459553920000000460e+01 2.346213279999999912e+01 3.619210333246975636e-02 5.323486183826296042e-02 4.499999999999999289e+01 5.680000000000000426e+01 5.508476743314826507e+00 1.408906192381185996e+01 4.652384802374475575e-02 1.101567572742949960e+04
1.694758800000000000e+09 -6.458861439999999732e+01 2.346800640000000016e+01 3.424958287076151908e-02 4.854765532674841511e-02 4.830000000000001137e+01 5.739999999999998437e+01 6.009575712621318289e+00 1.396970588472570540e+01 4.440890268413140440e-02 1.104295555264186260e+04
1.694759400000000000e+09 -6.458209920000000182e+01 2.347368159999999904e+01 4.108691396395459938e-02 6.291804330109088128e-02 4.900000000000000000e+01 6.129999999999999716e+01 6.502967454846852569e+00 1.383107901669117901e+01 5.870134838590645998e-02 1.107388862796287503e+04
1.694760000000000000e+09 -6.457538560000000416e+01 2.347969279999999870e+01 3.261619821290726723e-02 4.552693205844637880e-02 4.769999999999998863e+01 5.960000000000000853e+01 6.987953424129986324e+00 1.367338777913280978e+01 4.269197805439080978e-02 1.110430662589496387e+04
1.694760600000000000e+09 -6.456901759999999513e+01 2.348490239999999929e+01 2.863290002911930004e-02 3.374254296217995414e-02 4.679999999999999716e+01 5.909999999999999432e+01 7.463846088815961011e+00 1.349686732353869623e+01 3.334204010427618131e-02 1.112711683134256418e+04
1.694761200000000000e+09 -6.456295040000000540e+01 2.348995520000000070e+01 2.862815814065294839e-02 3.532777315019780540e-02 4.667692307692308162e+01 5.854615384615384244e+01 7.929969939137687440e+00 1.330178114617931406e+01 3.404579577258751155e-02 1.114733318210562356e+04
1.694761800000000000e+09 -6.455597439999999665e+01 2.349512959999999850e+01 4.868515053008770632e-02 5.768188741590496438e-02 4.943076923076923634e+01 5.743846153846153868e+01 8.385662474979802994e+00 1.308842067285490884e+01 5.719703312622353986e-02 1.117470603077526721e+04
1.694762400000000000e+09 -6.454864639999999554e+01 2.350044319999999942e+01 5.100500947716683775e-02 5.258453691037301425e-02 5.218461538461539106e+01 5.633076923076923492e+01 8.830275206224053264e+00 1.285710479393022787e+01 5.623804216059704458e-02 1.120873655336131378e+04
1.694763000000000000e+09 -6.454125439999999969e+01 2.350537920000000014e+01 3.524693473157364254e-02 3.745609230021765962e-02 5.493846153846154579e+01 5.522307692307693117e+01 9.263174673580817142e+00 1.260817935229461639e+01 4.004853034432012682e-02 1.123762252511278894e+04
1.694763600000000000e+09 -6.453409279999999626e+01 2.351028480000000087e+01 3.926009841685215718e-02 3.616032114027463440e-02 5.769230769230770051e+01 5.411538461538462030e+01 9.683743472237919647e+00 1.234201658521334899e+01 4.221835364217102482e-02 1.126230259030873640e+04
1.694764200000000000e+09 -6.452664319999999520e+01 2.351485759999999914e+01 3.674335222016143765e-02 3.407153620736885075e-02 6.044615384615385523e+01 5.300769230769231655e+01 1.009138125884697779e+01 1.205901452422260434e+01 4.027047828853903833e-02 1.128704923988794872e+04
1.694764800000000000e+09 -6.451956479999999772e+01 2.351914400000000072e+01 2.992723622950908130e-02 3.278613887745000094e-02 6.320000000000000995e+01 5.190000000000001279e+01 1.048550573469262837e+01 1.175959635509636314e+01 3.593001937444630089e-02 1.130990938918684515e+04
1.694765400000000000e+09 -6.451209599999999966e+01 2.352386720000000153e+01 2.146752019679696796e-02 2.458022135092084032e-02 6.329999999999999716e+01 5.000000000000000000e+01 1.086555359834326140e+01 1.144420973743510572e+01 2.587905096003290106e-02 1.132845211028718768e+04
1.694766000000000000e+09 -6.450460160000000087e+01 2.352777120000000011e+01 2.957806084195826676e-02 2.404684294485605681e-02 6.670000000000000284e+01 4.689999999999998437e+01 1.123098145735121278e+01 1.111332607823925578e+01 3.100653592272364922e-02 1.134551778635201481e+04
1.694766600000000000e+09 -6.449653759999999636e+01 2.353168319999999980e+01 2.533678149113268233e-02 2.629018227031205274e-02 6.939999999999999147e+01 4.410000000000000853e+01 1.158126670480008436e+01 1.076743975145547694e+01 2.917769673605370012e-02 1.136357305614964935e+04
1.694767200000000000e+09 -6.448857599999999479e+01 2.353584640000000050e+01 2.240262375305076756e-02 2.574847015772718101e-02 7.139999999999999147e+01 4.119999999999998863e+01 1.191590837640152323e+01 1.040706726479635869e+01 2.660384306466184734e-02 1.138030751808986315e+04
1.694767800000000000e+09 -6.448115839999999821e+01 2.354002080000000063e+01 2.626525549061507758e-02 3.705386783944917412e-02 7.109999999999998010e+01 3.999999999999999289e+01 1.223442797829175355e+01 1.003274638807159924e+01 3.349614378960698302e-02 1.139833751414614380e+04
1.694768400000000000e+09 -6.447375999999999863e+01 2.354398720000000012e+01 2.835949168121487327e-02 3.379275773661281901e-02 7.429999999999998295e+01 3.770000000000000284e+01 1.253637026400512333e+01 9.645035258877122430e+00 3.381097198584567809e-02 1.141852964887877897e+04
1.694769000000000000e+09 -6.446583680000000527e+01 2.354743360000000152e+01 2.302328684016342886e-02 2.817552508439459535e-02 7.600000000000000000e+01 3.320000000000000995e+01 1.282130396798075900e+01 9.244511464158321701e+00 2.685197232654321781e-02 1.143672853217249576e+04
1.694769600000000000e+09 -6.445799680000000365e+01 2.355090239999999824e+01 1.920723407710540898e-02 1.825480924683571884e-02 7.810000000000000853e+01 3.149999999999999289e+01 1.308882251379762174e+01 8.831771081469574014e+00 2.075111472697257695e-02 1.145100945828855038e+04
1.694770200000000000e+09 -6.445004799999999534e+01 2.355456480000000141e+01 1.603418055468265949e-02 2.704998503813739810e-02 7.950000000000000000e+01 2.760000000000000142e+01 1.333854469233081375e+01 8.407427679685479660e+00 2.021296941149863802e-02 1.146329868353009260e+04
1.694770800000000000e+09 -6.444236800000000187e+01 2.355803039999999982e+01 1.432229892824334050e-02 2.114629446279242889e-02 8.050000000000001421e+01 2.600000000000000000e+01 1.357011529561713914e+01 7.972111294669194770e+00 1.702748719756192256e-02 1.147447082051280995e+04
1.694771400000000000e+09 -6.443461759999999572e+01 2.356080479999999966e+01 1.450524986384842986e-02 1.137592054895916228e-02 7.900000000000000000e+01 2.379999999999999716e+01 1.378320569607249269e+01 7.526467389213132186e+00 1.416661648309254160e-02 1.148382905161700546e+04
1.694772000000000000e+09 -6.442685439999999630e+01 2.356256000000000128e+01 2.051180483601403037e-02 7.473135919725122124e-03 7.669999999999998863e+01 1.970000000000000639e+01 1.397751435611098358e+01 7.071155797324880865e+00 1.720476208540860572e-02 1.149324046518755677e+04
1.694772600000000000e+09 -6.442005760000000691e+01 2.356345920000000049e+01 1.889028366109097440e-02 2.354064401191000022e-03 8.060000000000000853e+01 2.010000000000000853e+01 1.415276726980799182e+01 6.606849648597056479e+00 1.569873557547871862e-02 1.150311151448582314e+04
1.694773200000000000e+09 -6.441290879999999675e+01 2.356689760000000078e+01 1.759160756501985251e-02 5.002465224015078399e-03 8.199999999999998579e+01 1.750000000000000355e+01 1.430871837633509536e+01 6.134234280497582681e+00 1.530054961751891457e-02 1.151241130004372280e+04
1.694773800000000000e+09 -6.440693760000000623e+01 2.357066079999999886e+01 1.434219421134537605e-02 5.871516871725787276e-03 8.229999999999999716e+01 1.430000000000000071e+01 1.444514996962300479e+01 5.654006145472042277e+00 1.264325274859403291e-02 1.152079444075355605e+04
1.694774400000000000e+09 -6.440133120000000133e+01 2.357370560000000026e+01 1.115236937859316775e-02 5.702118516044859566e-03 8.189999999999999147e+01 1.189999999999999858e+01 1.456187307240311490e+01 5.166871696335212150e+00 9.812342624477143546e-03 1.152753111936547793e+04
1.694775000000000000e+09 -6.439563520000000096e+01 2.357680639999999883e+01 1.095421692672244630e-02 7.945096507874629954e-03 8.389999999999999147e+01 5.800000000000005151e+00 1.465872774620693697e+01 4.673546236494357409e+00 9.651403598976862272e-03 1.153337024323251353e+04
1.694775600000000000e+09 -6.439029119999999295e+01 2.357964640000000145e+01 8.744600224484713746e-03 5.580919117174456059e-03 7.690000000000000568e+01 5.699999999999993960e+00 1.473558333734577808e+01 4.174752741082863317e+00 7.042709962307689558e-03 1.153837847730089925e+04
1.694776200000000000e+09 -6.438502400000000137e+01 2.358253600000000105e+01 5.940023933649471975e-03 6.891167952931660790e-03 7.850000000000001421e+01 4.800000000000004263e+00 1.479233864640455565e+01 3.671220675541375655e+00 4.993694849655555892e-03 1.154198939874448843e+04
1.694776800000000000e+09 -6.438019839999999760e+01 2.358503520000000009e+01 2.314743019434190550e-03 9.334370873158069973e-03 7.559999999999999432e+01 4.000000000000003553e-01 1.482892202426159756e+01 3.163684835713964638e+00 1.787283206184880338e-03 1.154402369216123952e+04
1.694777400000000000e+09 -6.437620479999999645e+01 2.358759360000000171e+01 1.801751818457720741e-03 1.449254126129914666e-02 7.269999999999998863e+01 -2.000000000000001776e-01 1.484529142329635576e+01 2.652884192483857095e+00 1.280888489496164297e-03 1.154494414366994533e+04
1.694778000000000000e+09 -6.437264639999999360e+01 2.358989760000000047e+01 2.449775051928452380e-03 1.771737503966681546e-02 7.090000000000000568e+01 -1.800000000000001599e+00 1.484143440290100280e+01 2.139560725256304696e+00 1.417977761103269771e-03 1.154575380354512527e+04
1.694778600000000000e+09 -6.436926080000000638e+01 2.359238080000000082e+01 2.362049481623451803e-03 1.538234492285971838e-02 6.909999999999998010e+01 -1.499999999999990230e+00 1.481736808093769930e+01 1.624458264843706923e+00 1.401441017958910632e-03 1.154659962917884332e+04
1.694779200000000000e+09 -6.436604160000000263e+01 2.359446399999999855e+01 -1.769475059055241337e-03 1.331762807604734526e-02 6.779999999999999716e+01 -6.600000000000005862e+00 1.477313904571164827e+01 1.108321351359463636e+00 -2.078667543058579197e-03 1.154639646122131307e+04
1.694779800000000000e+09 -6.436298879999999656e+01 2.359635839999999973e+01 -1.385789297186833203e-04 1.313560279272851621e-02 7.130000000000001137e+01 -8.800000000000007816e+00 1.470882324496132831e+01 5.918940798411705950e-01 -1.254739822649531553e-03 1.154539643901160161e+04
1.694780400000000000e+09 -6.435971840000000554e+01 2.359848320000000044e+01 1.179076606711021739e-03 1.373026164481602231e-02 6.539999999999999147e+01 -1.440000000000001279e+01 1.462452585721574394e+01 7.591891637254948033e-02 -1.206041576064500716e-03 1.154465820459198585e+04
1.694781000000000000e+09 -6.435667840000000695e+01 2.360013119999999986e+01 1.341815673979258579e-03 1.278475306760361654e-02 6.379999999999999005e+01 -1.280000000000001137e+01 1.452038111479764204e+01 -4.388644965604833748e-01 -7.803699926544973870e-04 1.154406228112137069e+04
1.694781600000000000e+09 -6.435393919999999923e+01 2.360163040000000123e+01 -3.031418351451504751e-03 1.451658947171205298e-02 6.009999999999999432e+01 -1.389999999999997904e+01 1.439655204274270694e+01 -9.517205046203826013e-01 -3.839688365790326369e-03 1.154267626361383736e+04
1.694782200000000000e+09 -6.435079679999999769e+01 2.360316159999999996e+01 -3.977153743887454004e-03 2.354769231189374895e-02 5.969999999999999574e+01 -1.320000000000001172e+01 1.425323013208281964e+01 -1.461918552301250340e+00 -5.482656170270787735e-03 1.153987956025301901e+04
1.694782800000000000e+09 -6.434479360000000270e+01 2.360520800000000108e+01 -1.779855824958349137e-03 2.488591207509331313e-02 6.029999999999999716e+01 -1.459999999999999076e+01 1.409063498873331888e+01 -1.968734255407305955e+00 -4.706596225413505960e-03 1.153682278453431354e+04
1.694783400000000000e+09 -6.433887359999999944e+01 2.360684960000000032e+01 -4.287513392706119100e-03 2.507872155331620362e-02 6.059999999999998721e+01 -1.659999999999999432e+01 1.390901397752046265e+01 -2.471450464137747716e+00 -6.761300893830396452e-03 1.153338241539854062e+04
1.694784000000000000e+09 -6.433285759999999698e+01 2.360835360000000094e+01 -3.031759212709459611e-03 2.074282703522633761e-02 5.969999999999999574e+01 -2.029999999999998295e+01 1.370864185306602856e+01 -2.969358334847659542e+00 -6.020754138138490787e-03 1.152954779888894882e+04
1.694784600000000000e+09 -6.432705919999999367e+01 2.360958400000000168e+01 4.483707255138427066e-04 2.081934735469279443e-02 6.000000000000000711e+01 -2.189999999999998437e+01 1.348982035391138901e+01 -3.461758413961125047e+00 -4.290414635369413539e-03 1.152645444825689810e+04
1.694785200000000000e+09 -6.432133120000000304e+01 2.361075359999999890e+01 -2.805647152414436196e-04 1.842691985695923962e-02 5.889999999999999858e+01 -2.450000000000001066e+01 1.325287774932151486e+01 -3.947961717996283593e+00 -4.679847982232226110e-03 1.152376336947161872e+04
1.694785800000000000e+09 -6.431571839999999440e+01 2.361177440000000161e+01 1.742128297709572178e-03 1.748200058532688519e-02 5.869999999999999574e+01 -2.629999999999999005e+01 1.299816834206752603e+01 -4.427290790429143641e+00 -3.575136843185449873e-03 1.152128687402399191e+04
1.694786400000000000e+09 -6.431024639999999692e+01 2.361274720000000116e+01 -3.414384564098368186e-03 2.207832177654612052e-02 5.669999999999999574e+01 -2.530000000000001137e+01 1.272607192716842839e+01 -4.899080724848834834e+00 -7.521771457309946000e-03 1.151795780153384294e+04
1.694787000000000000e+09 -6.430474879999999871e+01 2.361388320000000007e+01 -8.829672565568345843e-03 2.244867768163612623e-02 5.640000000000000568e+01 -2.460000000000000142e+01 1.243699320457724333e+01 -5.362680139419180314e+00 -1.050231003666303453e-02 1.151255057708565255e+04
1.694787600000000000e+09 -6.429909759999999608e+01 2.361555359999999837e+01 -5.945157417731638735e-03 2.321768113668117375e-02 5.699999999999998579e+01 -2.029999999999998295e+01 1.213136115350611099e+01 -5.817452086865675831e+00 -8.101928998853306918e-03 1.150696930537499611e+04
1.694788200000000000e+09 -6.429340799999999945e+01 2.361732960000000148e+01 2.704860631502701597e-03 2.419024087273452875e-02 5.789999999999999858e+01 -1.600000000000001421e+01 1.180962838576469487e+01 -6.262774892715296637e+00 -2.304324233997463722e-03 1.150384742940514298e+04
1.694788800000000000e+09 -6.428776320000000055e+01 2.361919520000000006e+01 3.183551091101325878e-03 2.546840872881060702e-02 6.110000000000000142e+01 -1.520000000000001350e+01 1.147227049057253900e+01 -6.698042930030472242e+00 -1.926048410116305799e-03 1.150257831761190755e+04
1.694789400000000000e+09 -6.428214400000000239e+01 2.362107839999999825e+01 -7.550714366992705034e-05 2.552680792784051481e-02 6.139999999999999147e+01 -1.330000000000000071e+01 1.111978537079844465e+01 -7.122667364728995310e+00 -3.441426840616123618e-03 1.150096807503668788e+04
1.694790000000000000e+09 -6.427647360000000276e+01 2.362295519999999982e+01 -1.249787848327008066e-03 2.257847182780067796e-02 6.529999999999999716e+01 -1.400000000000001243e+01 1.075269256109285010e+01 -7.536076902428557212e+00 -3.977097520849634006e-03 1.149874251772824755e+04
1.694790600000000000e+09 -6.427068800000000692e+01 2.362493119999999891e+01 -1.159012089110155732e-03 2.768813014802096531e-02 6.480000000000001137e+01 -1.490000000000000213e+01 1.037153251779960961e+01 -7.937718540515548149e+00 -4.876571225798505445e-03 1.149608641710425400e+04
